epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
21,12994.1,0.94344,0.52075,1.07294,0.99544,0.99094,0.99492,0.89133,0.55433,0.21994,0.82205,0.00868,0.00868,0.00868
22,13627.7,0.93783,0.5188,1.07168,0.9944,0.99202,0.99493,0.89293,0.55259,0.21899,0.82162,0.008614,0.008614,0.008614
23,14239.5,0.93718,0.51961,1.07068,0.99313,0.99323,0.99492,0.89233,0.55148,0.21791,0.82122,0.008548,0.008548,0.008548
24,14850,0.93079,0.51361,1.06654,0.99573,0.99087,0.99491,0.8927,0.55142,0.21721,0.82112,0.008482,0.008482,0.008482
25,15485.7,0.92557,0.51134,1.06727,0.99567,0.99106,0.99492,0.89313,0.55117,0.21713,0.82106,0.008416,0.008416,0.008416
26,16121.8,0.92523,0.50775,1.06616,0.99566,0.99113,0.99491,0.89364,0.55052,0.21677,0.82088,0.00835,0.00835,0.00835
27,16754.6,0.91682,0.50439,1.06044,0.99573,0.99116,0.99492,0.89438,0.54915,0.21609,0.82058,0.008284,0.008284,0.008284
28,17393.4,0.91369,0.50068,1.06014,0.99509,0.99062,0.99491,0.8945,0.54779,0.21494,0.82031,0.008218,0.008218,0.008218
29,18025,0.91294,0.4988,1.05899,0.99608,0.98968,0.99491,0.89483,0.54654,0.2143,0.82004,0.008152,0.008152,0.008152
30,18651.7,0.9104,0.49903,1.05829,0.99606,0.98971,0.99491,0.89592,0.54538,0.21395,0.81978,0.008086,0.008086,0.008086
31,19286.4,0.90589,0.49428,1.05575,0.99559,0.98978,0.99491,0.89612,0.54366,0.21349,0.81946,0.00802,0.00802,0.00802
32,19924.5,0.90322,0.49415,1.05487,0.99553,0.98987,0.9949,0.89616,0.54238,0.21266,0.81919,0.007954,0.007954,0.007954
33,20561.5,0.90193,0.49211,1.05512,0.98732,0.99863,0.9949,0.89661,0.54133,0.21227,0.8189,0.007888,0.007888,0.007888
34,21193.3,0.89438,0.48554,1.05078,0.98731,0.9986,0.99489,0.89621,0.54026,0.21209,0.81864,0.007822,0.007822,0.007822
35,21816.3,0.89625,0.48603,1.05047,0.99568,0.99098,0.9949,0.89709,0.53894,0.21216,0.8183,0.007756,0.007756,0.007756
36,22437,0.89054,0.48508,1.04815,0.9957,0.99096,0.9949,0.89761,0.53808,0.21193,0.81804,0.00769,0.00769,0.00769
37,23071.7,0.89132,0.48225,1.04994,0.99555,0.99011,0.99489,0.89816,0.53708,0.211,0.8178,0.007624,0.007624,0.007624
38,23695.9,0.88857,0.48382,1.04886,0.99661,0.98954,0.99488,0.89796,0.53605,0.21044,0.8175,0.007558,0.007558,0.007558
39,24330.2,0.88215,0.47808,1.04574,0.99599,0.98984,0.99491,0.89828,0.53503,0.21008,0.81721,0.007492,0.007492,0.007492
40,24953.5,0.88043,0.47708,1.04544,0.99617,0.99026,0.99488,0.8984,0.53433,0.20964,0.81698,0.007426,0.007426,0.007426
41,25566.6,0.87701,0.47305,1.04356,0.99622,0.99047,0.99488,0.8996,0.53306,0.20911,0.81673,0.00736,0.00736,0.00736
42,26203,0.87646,0.47134,1.04211,0.99609,0.99047,0.99487,0.89943,0.53215,0.2083,0.81649,0.007294,0.007294,0.007294
43,26835.3,0.87377,0.47226,1.04064,0.98999,0.99717,0.99487,0.89972,0.53093,0.20757,0.81621,0.007228,0.007228,0.007228
44,27473.1,0.87179,0.46838,1.03957,0.98987,0.99768,0.99487,0.89974,0.53029,0.20674,0.81601,0.007162,0.007162,0.007162
45,28110.8,0.87063,0.46947,1.04039,0.9961,0.99072,0.99487,0.90065,0.52962,0.2073,0.81578,0.007096,0.007096,0.007096
46,28744.9,0.86539,0.4651,1.03724,0.996,0.99078,0.99486,0.90111,0.52847,0.20631,0.81551,0.00703,0.00703,0.00703
47,29377.6,0.86544,0.46454,1.03746,0.99616,0.99089,0.99485,0.90101,0.5277,0.20677,0.8153,0.006964,0.006964,0.006964
48,30015.4,0.86379,0.46327,1.03708,0.99624,0.99084,0.99485,0.90122,0.52711,0.20651,0.81513,0.006898,0.006898,0.006898
49,30649,0.86141,0.46004,1.03693,0.99626,0.99076,0.99482,0.90159,0.52668,0.20619,0.81504,0.006832,0.006832,0.006832
50,31282.5,0.86212,0.45958,1.03607,0.98844,0.99803,0.99482,0.90117,0.52638,0.20606,0.81494,0.006766,0.006766,0.006766
51,31913,0.85955,0.4585,1.03496,0.98867,0.998,0.9948,0.90118,0.52573,0.20628,0.81474,0.0067,0.0067,0.0067
52,32560,0.8563,0.45763,1.03451,0.98851,0.99818,0.99478,0.90142,0.52544,0.20562,0.81461,0.006634,0.006634,0.006634
53,33168.1,0.85597,0.46003,1.03256,0.98867,0.99809,0.99475,0.90119,0.52499,0.20537,0.81451,0.006568,0.006568,0.006568
54,33768.6,0.85177,0.45546,1.03332,0.98856,0.9981,0.99477,0.90147,0.52451,0.20505,0.81433,0.006502,0.006502,0.006502
55,34374.3,0.85023,0.45375,1.03158,0.98857,0.99807,0.99476,0.90211,0.52389,0.20477,0.81417,0.006436,0.006436,0.006436
56,35009,0.84754,0.45362,1.02964,0.98857,0.99797,0.99475,0.90223,0.52377,0.20456,0.81404,0.00637,0.00637,0.00637
57,35641.9,0.8481,0.45378,1.03137,0.98867,0.99811,0.99472,0.90261,0.52345,0.20437,0.81392,0.006304,0.006304,0.006304
58,36278.3,0.84398,0.44942,1.02886,0.9886,0.99788,0.99473,0.90306,0.52288,0.20365,0.81371,0.006238,0.006238,0.006238
59,36915.7,0.84154,0.44701,1.02817,0.99313,0.99353,0.99476,0.90309,0.5222,0.20358,0.81352,0.006172,0.006172,0.006172
60,37557.2,0.84217,0.44897,1.02835,0.99364,0.99353,0.99476,0.90335,0.5214,0.20325,0.81331,0.006106,0.006106,0.006106
61,38188.5,0.83716,0.44653,1.02571,0.99339,0.99313,0.99477,0.90407,0.52066,0.203,0.81308,0.00604,0.00604,0.00604
62,38821,0.83703,0.44573,1.02601,0.99327,0.99321,0.99477,0.90391,0.51954,0.2026,0.81287,0.005974,0.005974,0.005974
63,39453.9,0.83478,0.44668,1.0261,0.99325,0.99345,0.99479,0.90402,0.51906,0.20208,0.81274,0.005908,0.005908,0.005908
64,40089.6,0.82961,0.44023,1.02286,0.99317,0.99431,0.99481,0.90425,0.51877,0.20177,0.81254,0.005842,0.005842,0.005842
65,40722.2,0.82838,0.44052,1.02145,0.99284,0.99431,0.99483,0.90508,0.51832,0.20126,0.81236,0.005776,0.005776,0.005776
66,41353.6,0.82938,0.44035,1.02348,0.99328,0.99416,0.99486,0.90497,0.51779,0.19996,0.8123,0.00571,0.00571,0.00571
67,41989.2,0.82679,0.43853,1.02184,0.99317,0.99472,0.99487,0.90497,0.51739,0.19913,0.81213,0.005644,0.005644,0.005644
68,42616.8,0.82782,0.43959,1.02212,0.99322,0.99488,0.99491,0.90455,0.51688,0.19867,0.81196,0.005578,0.005578,0.005578
69,43242,0.82378,0.43644,1.02146,0.99325,0.99495,0.99494,0.90488,0.51672,0.19818,0.81187,0.005512,0.005512,0.005512
70,43862.5,0.82084,0.433,1.01836,0.99331,0.99493,0.99493,0.90559,0.51648,0.19827,0.81179,0.005446,0.005446,0.005446
71,44485.5,0.8188,0.43135,1.01844,0.9934,0.99496,0.99493,0.9056,0.51593,0.19864,0.81157,0.00538,0.00538,0.00538
72,45109.5,0.81727,0.42962,1.01732,0.99352,0.9943,0.99492,0.90577,0.51562,0.19846,0.81143,0.005314,0.005314,0.005314
73,45744,0.81889,0.43177,1.0182,0.99377,0.99419,0.99493,0.90558,0.51502,0.19775,0.81127,0.005248,0.005248,0.005248
74,46375.6,0.81128,0.42584,1.01464,0.99413,0.99485,0.99491,0.90602,0.51485,0.19766,0.81125,0.005182,0.005182,0.005182
75,47006.8,0.80951,0.42886,1.01411,0.99501,0.99386,0.99491,0.90606,0.51446,0.19679,0.81111,0.005116,0.005116,0.005116
76,47643.1,0.80944,0.4282,1.01552,0.99498,0.99444,0.9949,0.90664,0.51388,0.19644,0.81096,0.00505,0.00505,0.00505
77,48277.1,0.80748,0.42352,1.01372,0.99503,0.99438,0.99491,0.9064,0.51305,0.19604,0.81074,0.004984,0.004984,0.004984
78,48905.2,0.80693,0.42351,1.01283,0.99538,0.99375,0.99491,0.9067,0.5127,0.19573,0.81069,0.004918,0.004918,0.004918
79,49534.9,0.80497,0.42289,1.01195,0.99553,0.99361,0.99493,0.90612,0.51246,0.19553,0.81052,0.004852,0.004852,0.004852
80,50171.2,0.79944,0.41996,1.01139,0.99592,0.99284,0.99493,0.90671,0.51181,0.19482,0.81042,0.004786,0.004786,0.004786
81,50806.6,0.80129,0.41871,1.01243,0.99576,0.99371,0.99493,0.90657,0.51122,0.19396,0.81028,0.00472,0.00472,0.00472
82,51436.5,0.799,0.41832,1.01073,0.99558,0.99373,0.99493,0.90652,0.5105,0.1939,0.81013,0.004654,0.004654,0.004654
83,52066.2,0.79653,0.41689,1.00872,0.9953,0.99381,0.99493,0.9068,0.51031,0.19312,0.81005,0.004588,0.004588,0.004588
84,52691.1,0.79359,0.41602,1.00877,0.99586,0.99351,0.99492,0.90677,0.51014,0.19309,0.80994,0.004522,0.004522,0.004522
85,53313,0.79539,0.41411,1.00948,0.99601,0.99284,0.99491,0.90702,0.50987,0.19297,0.80981,0.004456,0.004456,0.004456
86,53931.8,0.79149,0.41363,1.00712,0.99502,0.99288,0.99492,0.90725,0.50985,0.19216,0.80981,0.00439,0.00439,0.00439
87,54552.6,0.78893,0.41059,1.00722,0.99508,0.99361,0.99491,0.90781,0.50926,0.19224,0.80967,0.004324,0.004324,0.004324
88,55175.7,0.78613,0.41004,1.00443,0.99693,0.99367,0.99493,0.90769,0.50888,0.19232,0.80964,0.004258,0.004258,0.004258
89,55810.2,0.78535,0.40838,1.00414,0.99616,0.99374,0.99495,0.90793,0.50872,0.19165,0.80965,0.004192,0.004192,0.004192
90,56440.9,0.7843,0.4107,1.00352,0.99573,0.99386,0.99495,0.90768,0.50797,0.19126,0.80949,0.004126,0.004126,0.004126
91,57071.6,0.78278,0.40609,1.0048,0.99516,0.99397,0.99495,0.90686,0.50759,0.1913,0.80936,0.00406,0.00406,0.00406
92,57702.2,0.77773,0.40351,1.00178,0.99534,0.99393,0.99494,0.90699,0.50742,0.19116,0.80933,0.003994,0.003994,0.003994
93,58333,0.77769,0.40348,1.00123,0.99539,0.99376,0.99493,0.90774,0.50727,0.19106,0.80919,0.003928,0.003928,0.003928
94,65352.8,0.7779,0.40348,1.00169,0.99532,0.99392,0.99492,0.90741,0.50677,0.19056,0.80901,0.003862,0.003862,0.003862
95,65979.3,0.7712,0.39865,0.99926,0.99538,0.99334,0.99491,0.90795,0.50617,0.19095,0.80885,0.003796,0.003796,0.003796
96,66605.8,0.77126,0.39901,0.99823,0.99538,0.99228,0.9949,0.90814,0.50555,0.19097,0.80862,0.00373,0.00373,0.00373
97,67225.2,0.76753,0.39725,0.99775,0.99538,0.99295,0.99489,0.90817,0.50482,0.19088,0.80844,0.003664,0.003664,0.003664
98,67840,0.76544,0.39616,0.99695,0.99351,0.99424,0.99488,0.90873,0.50447,0.19071,0.80834,0.003598,0.003598,0.003598
99,68203.2,0.76554,0.39468,0.99618,0.99357,0.99452,0.9949,0.90915,0.50411,0.19061,0.80822,0.003532,0.003532,0.003532
100,68565.5,0.76355,0.3939,0.99607,0.99359,0.99435,0.99492,0.90885,0.50355,0.19098,0.80807,0.003466,0.003466,0.003466
101,68929.7,0.76164,0.39521,0.99592,0.99357,0.99435,0.99491,0.90829,0.50325,0.19003,0.808,0.0034,0.0034,0.0034
102,69293.1,0.75955,0.39039,0.99446,0.99355,0.99435,0.99492,0.90824,0.50273,0.19017,0.80781,0.003334,0.003334,0.003334
103,69656.8,0.75502,0.39007,0.99157,0.99341,0.99443,0.99492,0.90973,0.50226,0.18963,0.80767,0.003268,0.003268,0.003268
104,70020.8,0.75428,0.3869,0.99238,0.99336,0.99448,0.99493,0.9094,0.50207,0.18921,0.80761,0.003202,0.003202,0.003202
105,70384.3,0.75255,0.38642,0.99186,0.99349,0.99436,0.99493,0.90958,0.50152,0.18879,0.80753,0.003136,0.003136,0.003136
106,70748,0.74894,0.38356,0.99088,0.99348,0.99421,0.99494,0.90923,0.50089,0.18852,0.80738,0.00307,0.00307,0.00307
107,71110.9,0.74841,0.38424,0.99039,0.99461,0.99223,0.99493,0.90947,0.50009,0.1887,0.80725,0.003004,0.003004,0.003004
108,71475.5,0.7494,0.38339,0.99086,0.99461,0.99241,0.99493,0.91002,0.49976,0.18888,0.80709,0.002938,0.002938,0.002938
109,71839.7,0.7441,0.38001,0.98831,0.99461,0.99267,0.99492,0.90978,0.4994,0.18836,0.80698,0.002872,0.002872,0.002872
110,72202.5,0.74163,0.37976,0.98765,0.99455,0.99289,0.99489,0.90978,0.49878,0.18834,0.80681,0.002806,0.002806,0.002806
111,72565.5,0.73866,0.3785,0.98603,0.98905,0.99818,0.99488,0.91078,0.49844,0.18843,0.80675,0.00274,0.00274,0.00274
112,72928.4,0.73584,0.37449,0.98599,0.9891,0.99824,0.99485,0.91059,0.49799,0.18839,0.80666,0.002674,0.002674,0.002674
113,73292.1,0.73326,0.37355,0.98482,0.98918,0.99827,0.99484,0.91056,0.49775,0.18768,0.80662,0.002608,0.002608,0.002608
114,73655.6,0.73307,0.37271,0.98364,0.98916,0.99812,0.99482,0.91089,0.49755,0.18839,0.80651,0.002542,0.002542,0.002542
115,74019.4,0.7279,0.36981,0.98206,0.98901,0.99812,0.99482,0.91095,0.49696,0.18793,0.80644,0.002476,0.002476,0.002476
116,74383.8,0.7258,0.36934,0.98238,0.99533,0.99284,0.99481,0.9113,0.49666,0.18781,0.80638,0.00241,0.00241,0.00241
117,74747.7,0.7233,0.36843,0.98169,0.99464,0.99284,0.9948,0.91177,0.49625,0.18784,0.80629,0.002344,0.002344,0.002344
118,75111,0.72111,0.36265,0.97994,0.99453,0.99284,0.99481,0.91167,0.49592,0.18731,0.80619,0.002278,0.002278,0.002278
119,75475.5,0.71838,0.36261,0.97755,0.99461,0.99296,0.99481,0.91177,0.49542,0.18737,0.80607,0.002212,0.002212,0.002212
120,75839.4,0.71754,0.36219,0.97933,0.99458,0.9929,0.9948,0.91198,0.49479,0.18673,0.80596,0.002146,0.002146,0.002146
121,76202.4,0.714,0.36123,0.97744,0.98938,0.99832,0.9948,0.91179,0.49405,0.18663,0.80582,0.00208,0.00208,0.00208
122,76566.7,0.70933,0.3571,0.9749,0.98971,0.99789,0.99478,0.91198,0.49381,0.18658,0.80576,0.002014,0.002014,0.002014
123,76930.9,0.70657,0.35467,0.97223,0.99462,0.99301,0.99477,0.91279,0.4933,0.18583,0.80567,0.001948,0.001948,0.001948
124,77293.7,0.70575,0.35536,0.97399,0.98938,0.99807,0.99477,0.91277,0.49307,0.18597,0.80563,0.001882,0.001882,0.001882
125,77657.9,0.69917,0.35041,0.97166,0.98938,0.99823,0.99479,0.91346,0.49282,0.18599,0.80549,0.001816,0.001816,0.001816
126,78022.2,0.69897,0.34893,0.9705,0.99501,0.99225,0.99481,0.9137,0.49277,0.18549,0.80539,0.00175,0.00175,0.00175
127,78386.3,0.69683,0.34795,0.96934,0.99501,0.99229,0.99484,0.91378,0.49218,0.18494,0.80528,0.001684,0.001684,0.001684
128,78750.8,0.69352,0.34716,0.97002,0.99505,0.99225,0.99485,0.91434,0.49171,0.18435,0.80512,0.001618,0.001618,0.001618
129,79113.9,0.68861,0.34281,0.96681,0.995,0.99225,0.99488,0.91477,0.49086,0.18386,0.8049,0.001552,0.001552,0.001552
130,79478.7,0.68906,0.34448,0.96784,0.98938,0.99835,0.99488,0.91473,0.49052,0.18364,0.8048,0.001486,0.001486,0.001486
131,79842.2,0.68651,0.3415,0.96679,0.98938,0.99838,0.99488,0.91523,0.49015,0.18369,0.80468,0.00142,0.00142,0.00142
132,80206.3,0.68266,0.33958,0.96434,0.98938,0.99836,0.99488,0.91556,0.48978,0.18307,0.80463,0.001354,0.001354,0.001354
133,80571.6,0.67695,0.33634,0.96255,0.99524,0.99225,0.99487,0.91511,0.48936,0.18266,0.80454,0.001288,0.001288,0.001288
134,80935.2,0.67509,0.33419,0.9618,0.98937,0.99828,0.99488,0.91512,0.48911,0.18255,0.8044,0.001222,0.001222,0.001222
135,81298.4,0.67217,0.33274,0.96161,0.99578,0.99228,0.99489,0.91518,0.48861,0.18247,0.80428,0.001156,0.001156,0.001156
136,81662,0.66621,0.32914,0.95948,0.99605,0.99217,0.99488,0.91582,0.48829,0.18228,0.80426,0.00109,0.00109,0.00109
137,82024.5,0.66571,0.32948,0.95849,0.99617,0.99216,0.99486,0.91556,0.48802,0.18202,0.8042,0.001024,0.001024,0.001024
138,82388.5,0.66191,0.32763,0.9576,0.99621,0.99216,0.99485,0.91538,0.48768,0.18185,0.80402,0.000958,0.000958,0.000958
139,82752.3,0.65727,0.32471,0.95606,0.99615,0.99216,0.99485,0.91531,0.48711,0.18151,0.80393,0.000892,0.000892,0.000892
140,83116.4,0.65438,0.3209,0.9553,0.99609,0.99217,0.99485,0.91603,0.48691,0.18106,0.80382,0.000826,0.000826,0.000826
141,83514.7,0.54527,0.22183,0.89451,0.9959,0.99219,0.99485,0.91617,0.48664,0.181,0.80372,0.00076,0.00076,0.00076
142,83876.7,0.53624,0.21619,0.88969,0.99576,0.993,0.99481,0.91658,0.48616,0.18111,0.80363,0.000694,0.000694,0.000694
143,84238.8,0.5278,0.21317,0.88739,0.99564,0.99304,0.99479,0.91674,0.48578,0.18086,0.80354,0.000628,0.000628,0.000628
144,84601.4,0.52206,0.21079,0.88455,0.99561,0.9931,0.9948,0.91668,0.48531,0.18089,0.80342,0.000562,0.000562,0.000562
145,84964.7,0.51527,0.20717,0.88268,0.99569,0.99309,0.99477,0.91666,0.485,0.18035,0.80333,0.000496,0.000496,0.000496
146,85326.7,0.51312,0.20535,0.88094,0.99572,0.99314,0.99475,0.91669,0.48458,0.18056,0.80322,0.00043,0.00043,0.00043
147,85689.4,0.50713,0.20336,0.87823,0.99571,0.99317,0.99474,0.91608,0.48401,0.1801,0.80316,0.000364,0.000364,0.000364
148,86051.9,0.5015,0.20049,0.87613,0.9957,0.99318,0.99472,0.91627,0.48359,0.17984,0.80309,0.000298,0.000298,0.000298
149,86414.7,0.49867,0.19798,0.8737,0.9957,0.99322,0.9947,0.91584,0.48337,0.17962,0.80296,0.000232,0.000232,0.000232
150,86777.6,0.49481,0.19529,0.87295,0.99576,0.99326,0.99468,0.91574,0.48304,0.17931,0.80286,0.000166,0.000166,0.000166
